year,month,taxa,species,production_kg,value_rs
2016,4,Crustáceo,Pitú-de-iguape,314,11225.65
2016,4,Crustáceo,Sapateira,262,5204.25
2016,4,Crustáceo,Siri-azul,2461.5,23939.75
2016,4,Crustáceo,Siris agrupados,16.64,291.2
2016,4,Molusco,Berbigão,45,225
2016,4,Molusco,Lula,8127,117558.5
2016,4,Molusco,Mexilhão,3994.6,49217.25
2016,4,Molusco,Mexilhão-do-mangue,659.86,3552.4
2016,4,Molusco,Ostra,13164.14,50765.83
2016,4,Molusco,Polvo,45905.5,768034.92
2016,4,Molusco,Saquaritá,6,60
2016,4,Peixe Cartilaginoso,Anequim,155,1715
2016,4,Peixe Cartilaginoso,Cação-anjo,72,1145
2016,4,Peixe Cartilaginoso,Cação-azul,207,2098
2016,4,Peixe Cartilaginoso,Cação-gato,1500,7200
2016,4,Peixe Cartilaginoso,Cação-rola-rola,395,3191.33
2016,4,Peixe Cartilaginoso,Cações agrupados,1422.2,10833.1
2016,4,Peixe Cartilaginoso,Cambeva,274.6,2142.5
2016,4,Peixe Cartilaginoso,Machote,313.1,4299.25
2016,4,Peixe Cartilaginoso,Raia-emplastro,3600,4860
2016,4,Peixe Cartilaginoso,Raias agrupadas,6654.9,12844.35
2016,4,Peixe Cartilaginoso,Viola,36.4,115.05
2016,4,Peixe Ósseo,Abrótea,12379,39932.5
2016,4,Peixe Ósseo,Acará,37.7,124.15
2016,4,Peixe Ósseo,Agulhão,66,1980
2016,4,Peixe Ósseo,Agulhão-negro,137,2849
2016,4,Peixe Ósseo,Badejo,8,150
2016,4,Peixe Ósseo,Bagre,19,0
2016,4,Peixe Ósseo,Bagre-africano,480.8,2404
2016,4,Peixe Ósseo,Bagre-amarelo,480.2,1267.25
2016,4,Peixe Ósseo,Bagre-branco,13567.1,47408.15
2016,4,Peixe Ósseo,Baiacú,33.2,107
2016,4,Peixe Ósseo,Betara,29697.6,102406.92
2016,4,Peixe Ósseo,Bicuda,300.2,2492.21
2016,4,Peixe Ósseo,Bonito-cachorra,1106.9,2317.97
2016,4,Peixe Ósseo,Bonito-pintado,1732.2,4735.1
2016,4,Peixe Ósseo,Bonitos agrupados,11050.7,32218.1
2016,4,Peixe Ósseo,Budião,2.5,30
2016,4,Peixe Ósseo,Cabrinha,23898,62391.56
2016,4,Peixe Ósseo,Caranha,108.4,939.8
2016,4,Peixe Ósseo,Carapau,17291.5,114915.16
2016,4,Peixe Ósseo,Carapeba,494.2,2267.2
2016,4,Peixe Ósseo,Caraputanga,16.3,65.2
2016,4,Peixe Ósseo,Caratinga,473.7,2296.83
2016,4,Peixe Ósseo,Cascudo,435.5,2171.8
2016,4,Peixe Ósseo,Castanha,10996,28210
2016,4,Peixe Ósseo,Cavala,72.1,1804.5
2016,4,Peixe Ósseo,Cavalinha,170110,393647.5
2016,4,Peixe Ósseo,Cioba,137.5,2528.75
2016,4,Peixe Ósseo,Congro-rosa,9833,84135.5
2016,4,Peixe Ósseo,Corvina,163068.5,967123.03
2016,4,Peixe Ósseo,Curimbatá,15,29.5
2016,4,Peixe Ósseo,Dourado,14292.5,115797
2016,4,Peixe Ósseo,Enchova,811.4,9824.31
2016,4,Peixe Ósseo,Espada,26787.1,79861.8
2016,4,Peixe Ósseo,Galo,17127.5,83035.5
2016,4,Peixe Ósseo,Galo-de-penacho,160,355.5
2016,4,Peixe Ósseo,Galo-sem-penacho,300,1200
2016,4,Peixe Ósseo,Garoupa,829.49,25673.07
2016,4,Peixe Ósseo,Goete,55493.06,193229.93
2016,4,Peixe Ósseo,Gordinho,3082,8909.8
2016,4,Peixe Ósseo,Guaivira,30971,80769.78
2016,4,Peixe Ósseo,Linguado,843.7,11015.1
2016,4,Peixe Ósseo,Linguado-areia,9500,34430
2016,4,Peixe Ósseo,Mandi,55.7,366
2016,4,Peixe Ósseo,Manjuba-chata,2307,8514
2016,4,Peixe Ósseo,Manjuba-de-iguape,11267.2,40098.85
2016,4,Peixe Ósseo,Manjubas agrupadas,3192,6454
2016,4,Peixe Ósseo,Maria-luíza,1587.5,2545
2016,4,Peixe Ósseo,Maria-mole,7112,25332.83
2016,4,Peixe Ósseo,Merluza,8756,29547
2016,4,Peixe Ósseo,Miraguaia,50.5,333.25
2016,4,Peixe Ósseo,Mistura,38894.9,54099.5
2016,4,Peixe Ósseo,Namorado,436,5616.5
2016,4,Peixe Ósseo,Nundiá,113,873
2016,4,Peixe Ósseo,Olhete,62.8,852.45
2016,4,Peixe Ósseo,Olho-de-boi,340.2,7022
2016,4,Peixe Ósseo,Olho-de-cão,9190,33036.67
2016,4,Peixe Ósseo,Oveva,32154.1,52751.9
2016,4,Peixe Ósseo,Palombeta,328,803.25
2016,4,Peixe Ósseo,Pampo,526.5,2895.75
2016,4,Peixe Ósseo,Pararê,32.7,134.9
2016,4,Peixe Ósseo,Parati,25715.4,76208.45
2016,4,Peixe Ósseo,Parati-barbudo,22,51
2016,4,Peixe Ósseo,Pargo-rosa,1511.5,8856.5
2016,4,Peixe Ósseo,Paru,1191.9,4484.89
2016,4,Peixe Ósseo,Pescada-amarela,1479.4,20336.05
2016,4,Peixe Ósseo,Pescada-banana,617.5,4121
2016,4,Peixe Ósseo,Pescada-branca,6878.2,79074.99
2016,4,Peixe Ósseo,Pescada-cambucu,2360.15,29935.28
2016,4,Peixe Ósseo,Pescada-dentão,1183.8,11056.3
2016,4,Peixe Ósseo,Pescada-foguete,92872.3,847065.68
2016,4,Peixe Ósseo,Piava,28,294
2016,4,Peixe Ósseo,Pirajica,1228,5304.21
2016,4,Peixe Ósseo,Porco,3034.18,24719.63
2016,4,Peixe Ósseo,Porco-chinelo,914,5498.5
2016,4,Peixe Ósseo,Porco-peludo,46,422
2016,4,Peixe Ósseo,Prejereba,793.1,8976.6
2016,4,Peixe Ósseo,Robalo-flecha,877.5,22941.03
2016,4,Peixe Ósseo,Robalo-peva,3868,53925.09
2016,4,Peixe Ósseo,Roncador,6760.5,12001.25
2016,4,Peixe Ósseo,Saguá,53.5,140.25
2016,4,Peixe Ósseo,Saguaru,19,95
2016,4,Peixe Ósseo,Salema,1.9,1.9
2016,4,Peixe Ósseo,Sapo,641,3346
2016,4,Peixe Ósseo,Sardinha-bandeira,525.5,390.15
2016,4,Peixe Ósseo,Sardinha-verdadeira,1104168.5,3436107.5
2016,4,Peixe Ósseo,Sargo,109,966.25
2016,4,Peixe Ósseo,Sari-sari,1331.5,3173.15
2016,4,Peixe Ósseo,Savelha,1.5,9
2016,4,Peixe Ósseo,Sernambiguara,55,385
2016,4,Peixe Ósseo,Sororoca,7131,72348.29
2016,4,Peixe Ósseo,Tainha,23474.6,177319.08
2016,4,Peixe Ósseo,Tira-vira,459,1096
2016,4,Peixe Ósseo,Traíra,629.9,3864.35
2016,4,Peixe Ósseo,Trilha,410,1190
2016,4,Peixe Ósseo,Tuvira,1,6
2016,4,Peixe Ósseo,Ubarana,45,135
2016,4,Peixe Ósseo,Vento-leste,78,273.1
2016,4,Peixe Ósseo,Vermelho,278.53,3117.45
2016,4,Peixe Ósseo,Viramorro,0.5,3
2016,4,Peixe Ósseo,Xarelete,428.2,2549.3
2016,4,Peixe Ósseo,Xaréu,401.3,3234.24
2016,4,Peixe Ósseo,Xaréu-branco,235.7,2415.8
2016,4,,,0,0
2016,5,Crustáceo,Camarão-cristalino,388,2428
2016,5,Crustáceo,Camarão-estuarino,355.53,22523
2016,5,Crustáceo,Camarão-legítimo,16.45,628
2016,5,Crustáceo,Camarão-sete-barbas,7.2,99.6
2016,5,Crustáceo,Caranguejo-uçá,10475.2844,59508.32
2016,5,Crustáceo,Lagostim,6681,61186
2016,5,Crustáceo,Lagostim-de-iguape,55.6,1390
2016,5,Crustáceo,Pitú-de-iguape,512.5,19587.35
2016,5,Crustáceo,Sapateira,236,4873.5
2016,5,Crustáceo,Siri-azul,2124.5,19971.5
2016,5,Crustáceo,Siris agrupados,6.11,106.93
2016,5,Molusco,Lula,111,870
2016,5,Molusco,Mexilhão,1191.5,13569.5
2016,5,Molusco,Mexilhão-do-mangue,393.2,1980
2016,5,Molusco,Ostra,9809.77,36789.93
2016,5,Molusco,Polvo,54111,1043502.5
2016,5,Peixe Cartilaginoso,Anequim,50,700
2016,5,Peixe Cartilaginoso,Cação-anjo,59,662
2016,5,Peixe Cartilaginoso,Cação-azul,42,525
2016,5,Peixe Cartilaginoso,Cação-cola-fina,5,60
2016,5,Peixe Cartilaginoso,Cação-galha-preta,80,960
2016,5,Peixe Cartilaginoso,Cação-gato,800,3200
2016,5,Peixe Cartilaginoso,Cação-rola-rola,337.7,3411.8
2016,5,Peixe Cartilaginoso,Cações agrupados,875.25,11285.1
2016,5,Peixe Cartilaginoso,Cambeva,1587.15,15254.6
2016,5,Peixe Cartilaginoso,Machote,1478,20703.25
2016,5,Peixe Cartilaginoso,Raia-emplastro,6780,13673
2016,5,Peixe Cartilaginoso,Raia-emplastro-castelnaui,1000,2500
2016,5,Peixe Cartilaginoso,Raia-manteiga,1000,2500
2016,5,Peixe Cartilaginoso,Raias agrupadas,1692,5088.25
2016,5,Peixe Cartilaginoso,Viola,21.7,250.2
2016,5,Peixe Ósseo,Abrótea,5058,18556.5
2016,5,Peixe Ósseo,Acará,5,33
2016,5,Peixe Ósseo,Agulha,22,8
2016,5,Peixe Ósseo,Agulhão,2,10
2016,5,Peixe Ósseo,Agulhão-negro,19,190
2016,5,Peixe Ósseo,Agulhão-vela platypterus,16,128
2016,5,Peixe Ósseo,Badejo,5.7,98.3
2016,5,Peixe Ósseo,Bagre-africano,78,285
2016,5,Peixe Ósseo,Bagre-amarelo,312.3,1136.95
2016,5,Peixe Ósseo,Bagre-branco,14046.3,48860.5
2016,5,Peixe Ósseo,Betara,24011.69,82779.75
2016,5,Peixe Ósseo,Bicuda,668.3,1624.95
2016,5,Peixe Ósseo,Bonito-cachorra,840.5,3050.5
2016,5,Peixe Ósseo,Bonito-gaiado,118,590
2016,5,Peixe Ósseo,Bonito-pintado,482,1284
2016,5,Peixe Ósseo,Bonitos agrupados,364,1653
2016,5,Peixe Ósseo,Cabrinha,20023,51943.15
2016,5,Peixe Ósseo,Caranha,54.2,288.85
2016,5,Peixe Ósseo,Carapau,12864.5,69687.86
2016,5,Peixe Ósseo,Carapeba,908.9,2542.35
2016,5,Peixe Ósseo,Caraputanga,13.7,64.1
2016,5,Peixe Ósseo,Caratinga,274.3,1936.73
2016,5,Peixe Ósseo,Cascudo,241.7,1233.5
2016,5,Peixe Ósseo,Castanha,4687,12897
2016,5,Peixe Ósseo,Cavala,346.4,5237.88
2016,5,Peixe Ósseo,Cavalinha,56240,111940
2016,5,Peixe Ósseo,Cherne-verdadeiro,1,22.5
2016,5,Peixe Ósseo,Cioba,27.5,222.5
2016,5,Peixe Ósseo,Congro-rosa,4680,33570
2016,5,Peixe Ósseo,Corvina,180369.49,984957.24
2016,5,Peixe Ósseo,Curimbatá,4,16
2016,5,Peixe Ósseo,Dourado,113,720
2016,5,Peixe Ósseo,Enchova,753,6600.4
2016,5,Peixe Ósseo,Espada,17821.79,44919.77
2016,5,Peixe Ósseo,Galo,2492.5,4716.5
2016,5,Peixe Ósseo,Galo-de-penacho,22,180
2016,5,Peixe Ósseo,Garoupa,107,3168.5
2016,5,Peixe Ósseo,Goete,56144.5,185482.62
2016,5,Peixe Ósseo,Gordinho,2898,5894.35
2016,5,Peixe Ósseo,Guaivira,18184.3,57382.85
2016,5,Peixe Ósseo,Linguado,726.5,8541.55
2016,5,Peixe Ósseo,Linguado-areia,8528,34386
2016,5,Peixe Ósseo,Mandi,59,386
2016,5,Peixe Ósseo,Manjuba-chata,6137.5,12480.19
2016,5,Peixe Ósseo,Manjuba-de-iguape,2782.2,13419.1
2016,5,Peixe Ósseo,Maria-luíza,2648,3564
2016,5,Peixe Ósseo,Maria-mole,2244,8477
2016,5,Peixe Ósseo,Marimbá,17,85
2016,5,Peixe Ósseo,Merluza,5495,24775
2016,5,Peixe Ósseo,Miraguaia,258.7,990.6
2016,5,Peixe Ósseo,Mistura,32760.8,48131.56
2016,5,Peixe Ósseo,Namorado,146,1470
2016,5,Peixe Ósseo,Nundiá,112,830
2016,5,Peixe Ósseo,Olhete,29,474.5
2016,5,Peixe Ósseo,Olho-de-boi,69.5,890
2016,5,Peixe Ósseo,Olho-de-cão,6933,25727.92
2016,5,Peixe Ósseo,Oveva,21254.3,33019.4
2016,5,Peixe Ósseo,Palombeta,1608,2334
2016,5,Peixe Ósseo,Pampo,509.7,2035.75
2016,5,Peixe Ósseo,Parambiju,455.5,4285
2016,5,Peixe Ósseo,Pararê,37.7,166.8
2016,5,Peixe Ósseo,Parati,26252.6,61354.5
2016,5,Peixe Ósseo,Pargo-rosa,398.5,1464
2016,5,Peixe Ósseo,Paru,1890.7,6415
2016,5,Peixe Ósseo,Pescada-amarela,727.7,12229.1
2016,5,Peixe Ósseo,Pescada-banana,74.5,612
2016,5,Peixe Ósseo,Pescada-branca,6407.1,82858.93
2016,5,Peixe Ósseo,Pescada-cambucu,1533,21853.67
2016,5,Peixe Ósseo,Pescada-dentão,695.4,6571.35
2016,5,Peixe Ósseo,Pescada-foguete,67495.44,615388.18
2016,5,Peixe Ósseo,Pirajica,2426,7074.83
2016,5,Peixe Ósseo,Piraputanga,3,15
2016,5,Peixe Ósseo,Porco,2313.28,18251.3
2016,5,Peixe Ósseo,Porco-chinelo,920.5,5830.33
2016,5,Peixe Ósseo,Porco-peludo,1.4,16.8
2016,5,Peixe Ósseo,Prejereba,548.7,7189.5
2016,5,Peixe Ósseo,Robalo,2.31,0
2016,5,Peixe Ósseo,Robalo-flecha,1260.1,31051.4
2016,5,Peixe Ósseo,Robalo-peva,3552.3,46413.36
2016,5,Peixe Ósseo,Roncador,9852,19168.95
2016,5,Peixe Ósseo,Saguá,20,60
2016,5,Peixe Ósseo,Saguaru,7.5,52.5
2016,5,Peixe Ósseo,Salema,17,36.5
2016,5,Peixe Ósseo,Sapo,518,4380
2016,5,Peixe Ósseo,Sardinha-bandeira,144295,111926.35
2016,5,Peixe Ósseo,Sardinha-verdadeira,1064782.5,2868462.5
2016,5,Peixe Ósseo,Sargo,67,542.75
2016,5,Peixe Ósseo,Sari-sari,685.5,1833.58
2016,5,Peixe Ósseo,Sororoca,10077.3,114823.89
2016,5,Peixe Ósseo,Tainha,69099.5,378875.5
2016,5,Peixe Ósseo,Tajibucu,1.5,10.5
2016,5,Peixe Ósseo,Tilápia,2,10
2016,5,Peixe Ósseo,Tira-vira,472,774
2016,5,Peixe Ósseo,Traíra,839.4,4530
2016,5,Peixe Ósseo,Trilha,825,2420
2016,5,Peixe Ósseo,Tuvira,7,49
2016,5,Peixe Ósseo,Vento-leste,6,48
2016,5,Peixe Ósseo,Vermelho,158.6,2071.23
2016,5,Peixe Ósseo,Xarelete,183,1630.2
2016,5,Peixe Ósseo,Xaréu,1324.5,7343.25
2016,5,Peixe Ósseo,Xaréu-branco,70.5,701
2016,5,Peixe Ósseo,Xixarro,21,52.5
2016,5,,,0,0
2016,6,Crustáceo,Camarão-estuarino,574.64,24050.5
2016,6,Crustáceo,Camarão-ferrinho,30.8,554.4
2016,6,Crustáceo,Camarão-gigante-da-Malásia,0.2,1.6
2016,6,Crustáceo,Camarão-legítimo,48590.97,1394541.51
2016,6,Crustáceo,Camarão-rosa,18370.8,843633.15
2016,6,Crustáceo,Camarão-sete-barbas,292133.03,1915031.51
2016,6,Crustáceo,Caranguejo-uçá,8501.6784,44853.88
2016,6,Crustáceo,Lagosta,1.08,54
2016,6,Crustáceo,Lagostim,1611,22998
2016,6,Crustáceo,Lagostim-de-iguape,12.3,305.5
2016,6,Crustáceo,Pitú-de-iguape,456,10710.9
2016,6,Crustáceo,Sapateira,463,7745.5
2016,6,Crustáceo,Siri-azul,2764.08,23769.2
2016,6,Crustáceo,Siri-candeia,436.6,1716.5
2016,6,Crustáceo,Siris agrupados,467.18,2230.99
2016,6,Molusco,Berbigão,130,650
2016,6,Molusco,Lula,1096.16,9113.25
2016,6,Molusco,Lula-branca,52,658.75
2016,6,Molusco,Mexilhão,828.5,10369.58
2016,6,Molusco,Mexilhão-do-mangue,194.13,1016
2016,6,Molusco,Ostra,9274.42,35569.38
2016,6,Molusco,Polvo,62001.8,967103.9
2016,6,Peixe Cartilaginoso,Anequim,7055,84330
2016,6,Peixe Cartilaginoso,Cação-anjo,1163,3120
2016,6,Peixe Cartilaginoso,Cação-azul,3500,35000
2016,6,Peixe Cartilaginoso,Cação-galha-preta,10,140
2016,6,Peixe Cartilaginoso,Cação-rola-rola,90.5,937.33
2016,6,Peixe Cartilaginoso,Cações agrupados,841.26,9971.67
2016,6,Peixe Cartilaginoso,Cambeva,280.5,3717.5
2016,6,Peixe Cartilaginoso,Machote,592,8413
2016,6,Peixe Cartilaginoso,Raia-emplastro,3008,4600.8
2016,6,Peixe Cartilaginoso,Raias agrupadas,1867.8,3638.35
2016,6,Peixe Cartilaginoso,Tintureira,36,416
2016,6,Peixe Cartilaginoso,Viola,223.5,804
2016,6,Peixe Ósseo,Abrótea,4470,15093
2016,6,Peixe Ósseo,Acará,12,82
2016,6,Peixe Ósseo,Agulha,153,237.5
2016,6,Peixe Ósseo,Agulhão,25,750
2016,6,Peixe Ósseo,Agulhão-vela platypterus,15,120
2016,6,Peixe Ósseo,Albacora-bandolim,80,2000
2016,6,Peixe Ósseo,Albacora-branca,180,3600
2016,6,Peixe Ósseo,Amboré,2.73,30
2016,6,Peixe Ósseo,Bagre,10,27.7
2016,6,Peixe Ósseo,Bagre-africano,337.5,1763.5
2016,6,Peixe Ósseo,Bagre-amarelo,197.2,525.6
2016,6,Peixe Ósseo,Bagre-branco,13855.9,46006.65
2016,6,Peixe Ósseo,Baiacú,169.5,673
2016,6,Peixe Ósseo,Betara,17513,63697.16
2016,6,Peixe Ósseo,Bicuda,3308.4,9736.5
2016,6,Peixe Ósseo,Bonito-cachorra,207,717.5
2016,6,Peixe Ósseo,Bonito-pintado,1616,5885.5
2016,6,Peixe Ósseo,Bonitos agrupados,40,532
2016,6,Peixe Ósseo,Cabrinha,23561,64895.13
2016,6,Peixe Ósseo,Cangoá,185.2,521.43
2016,6,Peixe Ósseo,Caranha,119.3,618.7
2016,6,Peixe Ósseo,Carapau,3819.8,24151.85
2016,6,Peixe Ósseo,Carapeba,810.8,3303.9
2016,6,Peixe Ósseo,Caraputanga,36,215
2016,6,Peixe Ósseo,Caratinga,147.5,1461
2016,6,Peixe Ósseo,Cascudo,527.3,2676.5
2016,6,Peixe Ósseo,Castanha,1320,4720
2016,6,Peixe Ósseo,Cavala,248.5,6233.5
2016,6,Peixe Ósseo,Cavalinha,3000,6000
2016,6,Peixe Ósseo,Cioba,86.5,1477
2016,6,Peixe Ósseo,Congro,248,496
2016,6,Peixe Ósseo,Congro-rosa,3962,22853
2016,6,Peixe Ósseo,Corvina,126670.17,840760.65
2016,6,Peixe Ósseo,Curimbatá,44,199
2016,6,Peixe Ósseo,Dourado,8118.7,45200.5
2016,6,Peixe Ósseo,Enchova,2219.02,34292.02
2016,6,Peixe Ósseo,Espada,14304.4,46588
2016,6,Peixe Ósseo,Espadarte,4600,101200
2016,6,Peixe Ósseo,Galo,5791.1,19763.95
2016,6,Peixe Ósseo,Galo-de-penacho,1262,12288.33
2016,6,Peixe Ósseo,Garoupa,1004.5,19187.5
2016,6,Peixe Ósseo,Goete,44846,171535.15
2016,6,Peixe Ósseo,Gordinho,10480.8,18785.88
2016,6,Peixe Ósseo,Guaivira,32526,135688.48
2016,6,Peixe Ósseo,Linguado,4228.9,54762.1
2016,6,Peixe Ósseo,Linguado-areia,11168,32419
2016,6,Peixe Ósseo,Mandi,79,455
2016,6,Peixe Ósseo,Manjuba-chata,2745,6952.5
2016,6,Peixe Ósseo,Manjuba-de-iguape,793.1,6088.6
2016,6,Peixe Ósseo,Manjubas,17,190.5
2016,6,Peixe Ósseo,Maria-luíza,1871.8,3418.9
2016,6,Peixe Ósseo,Maria-mole,3183.5,10079.7
2016,6,Peixe Ósseo,Marimbá,26,52
2016,6,Peixe Ósseo,Merluza,2630,10715
2016,6,Peixe Ósseo,Miraguaia,43.1,283.75
2016,6,Peixe Ósseo,Mistura,36490.9,74396.5
2016,6,Peixe Ósseo,Namorado,603,7553.5
2016,6,Peixe Ósseo,Nundiá,54.8,479.2
2016,6,Peixe Ósseo,Olhete,167.7,2888.4
2016,6,Peixe Ósseo,Olho-de-boi,7.85,168.25
2016,6,Peixe Ósseo,Olho-de-cão,2434,10498.12
2016,6,Peixe Ósseo,Oveva,19928.3,29553.12
2016,6,Peixe Ósseo,Pacu,0.8,3.2
2016,6,Peixe Ósseo,Palombeta,965.5,2694.6
2016,6,Peixe Ósseo,Pampo,306.6,881.7
2016,6,Peixe Ósseo,Parambiju,61,1360.5
2016,6,Peixe Ósseo,Pararê,82.9,303.48
2016,6,Peixe Ósseo,Parati,9111.5,22073.83
2016,6,Peixe Ósseo,Parati-barbudo,4.8,35.4
2016,6,Peixe Ósseo,Pargo-rosa,866,3809.5
2016,6,Peixe Ósseo,Paru,2280.3,10333.25
2016,6,Peixe Ósseo,Pescada-amarela,2434,38223.03
2016,6,Peixe Ósseo,Pescada-banana,1890,8783
2016,6,Peixe Ósseo,Pescada-branca,24681,397125.52
2016,6,Peixe Ósseo,Pescada-cambucu,563.6,7347.25
2016,6,Peixe Ósseo,Pescada-dentão,657.8,6584.7
2016,6,Peixe Ósseo,Pescada-foguete,24456,223580.6
2016,6,Peixe Ósseo,Pirajica,795.3,2990.23
2016,6,Peixe Ósseo,Piraputanga,14.5,72.5
2016,6,Peixe Ósseo,Porco,5776.6,36438.7
2016,6,Peixe Ósseo,Porco-chinelo,668.3,4262.5
2016,6,Peixe Ósseo,Porco-peludo,10,60
2016,6,Peixe Ósseo,Prejereba,1258.5,14192.4
2016,6,Peixe Ósseo,Robalo,24.18,447.55
2016,6,Peixe Ósseo,Robalo-flecha,1137.6,28475.5
2016,6,Peixe Ósseo,Robalo-peva,6144.63,81819.22
2016,6,Peixe Ósseo,Roncador,3707,9486
2016,6,Peixe Ósseo,Saguá,37,166
2016,6,Peixe Ósseo,Saguaru,8,40
2016,6,Peixe Ósseo,Sapo,480,2317.5
2016,6,Peixe Ósseo,Sardinha-bandeira,75263.1,56216.85
2016,6,Peixe Ósseo,Sardinha-verdadeira,301763,751815
2016,6,Peixe Ósseo,Sargo,18.3,159.2
2016,6,Peixe Ósseo,Sari-sari,2506.4,5954.06
2016,6,Peixe Ósseo,Sororoca,34026.95,290076.24
2016,6,Peixe Ósseo,Tainha,194133.98,1234795.38
2016,6,Peixe Ósseo,Tilápia,4,20
2016,6,Peixe Ósseo,Tira-vira,1901,5611.1
2016,6,Peixe Ósseo,Tortinha,88.1,358.5
2016,6,Peixe Ósseo,Traíra,428.6,2733.7
2016,6,Peixe Ósseo,Trilha,3873,13765
2016,6,Peixe Ósseo,Tuvira,7.8,43.8
2016,6,Peixe Ósseo,Vento-leste,20,80
2016,6,Peixe Ósseo,Vermelho,79.1,1223.9
2016,6,Peixe Ósseo,Xarelete,96.5,1025
2016,6,Peixe Ósseo,Xaréu,1369.54,6879.43
2016,6,Peixe Ósseo,Xaréu-branco,500.4,4512.5
2016,6,,,0,0
2016,7,Crustáceo,Camarão-estuarino,242,14938.94
2016,7,Crustáceo,Camarão-legítimo,14958.39,440391.18
2016,7,Crustáceo,Camarão-rosa,37763.8,1784715
2016,7,Crustáceo,Camarão-sete-barbas,99928.91,651787.88
2016,7,Crustáceo,Caranguejo-uçá,12779.7668,66596.32
2016,7,Crustáceo,Lagostim,459,6945
2016,7,Crustáceo,Lagostim-de-iguape,4,100
2016,7,Crustáceo,Pitú-de-iguape,376,9984
2016,7,Crustáceo,Sapateira,351,5981
2016,7,Crustáceo,Siri-azul,1661.6,15226
2016,7,Crustáceo,Siri-candeia,340,591.75
2016,7,Crustáceo,Siris agrupados,941.33,4007.03
2016,7,Molusco,Berbigão,75,375
2016,7,Molusco,Concha,14,50
2016,7,Molusco,Lula,2412.2,17991.65
2016,7,Molusco,Lula-branca,51.7,701.15
2016,7,Molusco,Mexilhão,383,4340
2016,7,Molusco,Mexilhão-do-mangue,227.48,1084.7
2016,7,Molusco,Ostra,9316.75,36499.5
2016,7,Molusco,Polvo,65686,955866.75
2016,7,Peixe Cartilaginoso,Anequim,1000,12000
2016,7,Peixe Cartilaginoso,Cação-anjo,32,321.5
2016,7,Peixe Cartilaginoso,Cação-azul,4000,36400
2016,7,Peixe Cartilaginoso,Cação-galha-preta,35,525
2016,7,Peixe Cartilaginoso,Cação-rola-rola,279,1785.5
2016,7,Peixe Cartilaginoso,Cações agrupados,1666.8,14859.85
2016,7,Peixe Cartilaginoso,Cambeva,3062,25276
2016,7,Peixe Cartilaginoso,Machote,479,7703
2016,7,Peixe Cartilaginoso,Raia-emplastro,1475,1658.75
2016,7,Peixe Cartilaginoso,Raias agrupadas,2006.3,3916.82
2016,7,Peixe Cartilaginoso,Viola,21.7,68.6
2016,7,Peixe Ósseo,Abrótea,1260.5,4214.25
2016,7,Peixe Ósseo,Acará,12.2,78.6
2016,7,Peixe Ósseo,Agulha,296,625
2016,7,Peixe Ósseo,Albacora-branca,350,6825
2016,7,Peixe Ósseo,Atuns agrupados,443.6,1651.9
2016,7,Peixe Ósseo,Bagre-africano,341,1574.5
2016,7,Peixe Ósseo,Bagre-amarelo,1068.17,6087.41
2016,7,Peixe Ósseo,Bagre-branco,10806.4,33407
2016,7,Peixe Ósseo,Baiacú,116.4,550.75
2016,7,Peixe Ósseo,Betara,45856.8,150050.59
2016,7,Peixe Ósseo,Bicuda,204.4,802.5
2016,7,Peixe Ósseo,Bonito-cachorra,85,261
2016,7,Peixe Ósseo,Bonito-gaiado,646,1836
2016,7,Peixe Ósseo,Bonito-pintado,87,394
2016,7,Peixe Ósseo,Bonitos agrupados,70,368.5
2016,7,Peixe Ósseo,Cabrinha,47610.5,124653.95
2016,7,Peixe Ósseo,Cangoá,76.5,209
2016,7,Peixe Ósseo,Caranha,31.2,327.8
2016,7,Peixe Ósseo,Carapau,5643,17775
2016,7,Peixe Ósseo,Carapeba,861,3761.65
2016,7,Peixe Ósseo,Caraputanga,1.5,7.5
2016,7,Peixe Ósseo,Caratinga,315.9,1930.68
2016,7,Peixe Ósseo,Cascudo,545.9,2762.5
2016,7,Peixe Ósseo,Castanha,10164.5,25409.38
2016,7,Peixe Ósseo,Cavala,57,245
2016,7,Peixe Ósseo,Cioba,166.4,3285
2016,7,Peixe Ósseo,Congro-rosa,606,6377.5
2016,7,Peixe Ósseo,Corvina,327209.77,1527881.34
2016,7,Peixe Ósseo,Dourado,15,75
2016,7,Peixe Ósseo,Enchova,1148.6,16177.5
2016,7,Peixe Ósseo,Enchova-preta,200,4600
2016,7,Peixe Ósseo,Espada,17694.6,75893.69
2016,7,Peixe Ósseo,Espadarte,7300,160600
2016,7,Peixe Ósseo,Galo,41012.8,95872.65
2016,7,Peixe Ósseo,Galo-de-penacho,67,767.5
2016,7,Peixe Ósseo,Garoupa,116.1,2326.5
2016,7,Peixe Ósseo,Goete,87726.5,280288.44
2016,7,Peixe Ósseo,Gordinho,11363,27161.85
2016,7,Peixe Ósseo,Guaivira,18544.7,67585.38
2016,7,Peixe Ósseo,Linguado,8839.2,101053.66
2016,7,Peixe Ósseo,Linguado-areia,257.5,985
2016,7,Peixe Ósseo,Mandi,78.3,405.9
2016,7,Peixe Ósseo,Manjuba-chata,4475,13310
2016,7,Peixe Ósseo,Manjuba-de-iguape,279.3,2185.4
2016,7,Peixe Ósseo,Manjubas,41.51,115.1
2016,7,Peixe Ósseo,Maria-luíza,3517.2,4047.7
2016,7,Peixe Ósseo,Maria-mole,2843.9,9244.03
